id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,genres,description
124,124,124,124,1,2213554805,1458554380047,David Miller,1906.0,We Are Theologians: Strengthening the People of God,We Are Theologians: Strengthening the People of God,eng,3.6,7857,7857,785,392,785,1964,3142,1574,https://example.com/bookcovers/124.jpg,https://example.com/bookcovers/small/124.jpg,"Biography, Thriller",This is a fictional description for the book 'We Are Theologians: Strengthening the People of God' by David Miller.
125,125,125,125,1,6173582539,3098708943459,"Emily Smith, Emily Thomas, John Johnson",1951.0,Girls out late (Girls #3),Girls out late (Girls #3),eng,2.82,1570,1570,157,471,392,314,235,158,https://example.com/bookcovers/125.jpg,https://example.com/bookcovers/small/125.jpg,"Biography, Historical Fiction","This is a fictional description for the book 'Girls out late (Girls #3)' by Emily Smith, Emily Thomas, John Johnson."
126,126,126,126,1,9311105756,9952049966324,"Linda Thomas, Jennifer Taylor, Emily Davis",1948.0,What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream,What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream,eng,4.68,6502,6502,650,65,260,650,1625,3902,https://example.com/bookcovers/126.jpg,https://example.com/bookcovers/small/126.jpg,"Romance, Fantasy","This is a fictional description for the book 'What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream' by Linda Thomas, Jennifer Taylor, Emily Davis."
127,127,127,127,1,2088343701,2807043788208,"Linda Miller, Jennifer Brown",1961.0,Economics For Dummies,Economics For Dummies,eng,3.41,7248,7248,724,724,1087,2899,1812,726,https://example.com/bookcovers/127.jpg,https://example.com/bookcovers/small/127.jpg,Horror,"This is a fictional description for the book 'Economics For Dummies' by Linda Miller, Jennifer Brown."
128,128,128,128,1,5718776510,3207262027792,"Linda Johnson, Linda Moore, Linda Wilson",1931.0,Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them,Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them,eng,3.25,3715,3715,371,371,557,1486,928,373,https://example.com/bookcovers/128.jpg,https://example.com/bookcovers/small/128.jpg,Literary Fiction,"This is a fictional description for the book 'Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them' by Linda Johnson, Linda Moore, Linda Wilson."
129,129,129,129,1,1798264094,2972670933344,"Linda Taylor, David Anderson",1909.0,Moving Up On Manolos,Moving Up On Manolos,eng,1.22,5206,5206,520,1561,1301,1041,780,523,https://example.com/bookcovers/129.jpg,https://example.com/bookcovers/small/129.jpg,Non-fiction,"This is a fictional description for the book 'Moving Up On Manolos' by Linda Taylor, David Anderson."
130,130,130,130,1,8018775187,1941372985379,Robert Davis,2010.0,The British Constitution,The British Constitution,eng,4.11,3379,3379,337,67,270,506,1182,1354,https://example.com/bookcovers/130.jpg,https://example.com/bookcovers/small/130.jpg,Young Adult,This is a fictional description for the book 'The British Constitution' by Robert Davis.
131,131,131,131,1,3056739384,7998617202837,"Robert Thomas, James Brown",1975.0,The Abode,The Abode,eng,3.12,643,643,64,64,96,257,160,66,https://example.com/bookcovers/131.jpg,https://example.com/bookcovers/small/131.jpg,Mystery,"This is a fictional description for the book 'The Abode' by Robert Thomas, James Brown."
132,132,132,132,1,2047705436,3491749286071,David Davis,2017.0,"Das einzige Kind, Im Zeichen des Löwen","Das einzige Kind, Im Zeichen des Löwen",eng,2.33,4825,4825,482,1447,1206,965,723,484,https://example.com/bookcovers/132.jpg,https://example.com/bookcovers/small/132.jpg,"Science Fiction, Non-fiction","This is a fictional description for the book 'Das einzige Kind, Im Zeichen des Löwen' by David Davis."
133,133,133,133,1,8594237574,5862523309680,"John Wilson, Linda Brown, Michelle Smith",1923.0,Las estrellas nos atacan,Las estrellas nos atacan,eng,4.95,5626,5626,562,56,225,562,1406,3377,https://example.com/bookcovers/133.jpg,https://example.com/bookcovers/small/133.jpg,"Historical Fiction, Fantasy, Biography","This is a fictional description for the book 'Las estrellas nos atacan' by John Wilson, Linda Brown, Michelle Smith."
134,134,134,134,1,7621861029,8169555113421,Linda Moore,1929.0,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,eng,2.48,9617,9617,961,2885,2404,1923,1442,963,https://example.com/bookcovers/134.jpg,https://example.com/bookcovers/small/134.jpg,"Young Adult, Self-help",This is a fictional description for the book 'Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie' by Linda Moore.
135,135,135,135,1,7474838678,4734429898230,"Robert Davis, Michelle Davis, James Davis",2006.0,The Discerning Heart: Exploring the Christian Path,The Discerning Heart: Exploring the Christian Path,eng,3.86,8280,8280,828,414,828,2070,3312,1656,https://example.com/bookcovers/135.jpg,https://example.com/bookcovers/small/135.jpg,Non-fiction,"This is a fictional description for the book 'The Discerning Heart: Exploring the Christian Path' by Robert Davis, Michelle Davis, James Davis."
136,136,136,136,1,2486970932,1884856956636,"John Moore, Michelle Johnson, Michael Brown",1966.0,India and Israel against Islamic terror,India and Israel against Islamic terror,eng,3.81,7308,7308,730,365,730,1827,2923,1463,https://example.com/bookcovers/136.jpg,https://example.com/bookcovers/small/136.jpg,"Non-fiction, Young Adult","This is a fictional description for the book 'India and Israel against Islamic terror' by John Moore, Michelle Johnson, Michael Brown."
137,137,137,137,1,8134527705,7146986548556,"Sarah Wilson, David Taylor",1912.0,Walking and climbing,Walking and climbing,eng,4.53,7169,7169,716,71,286,716,1792,4304,https://example.com/bookcovers/137.jpg,https://example.com/bookcovers/small/137.jpg,Science Fiction,"This is a fictional description for the book 'Walking and climbing' by Sarah Wilson, David Taylor."
138,138,138,138,1,5319878655,9434868886369,"Jennifer Thomas, John Smith",1915.0,ASURA SOVEREIGN 30,ASURA SOVEREIGN 30,eng,3.75,2528,2528,252,126,252,632,1011,507,https://example.com/bookcovers/138.jpg,https://example.com/bookcovers/small/138.jpg,Horror,"This is a fictional description for the book 'ASURA SOVEREIGN 30' by Jennifer Thomas, John Smith."
139,139,139,139,1,2287890323,7038972334053,Jennifer Brown,1963.0,"When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation","When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation",eng,1.28,1558,1558,155,467,389,311,233,158,https://example.com/bookcovers/139.jpg,https://example.com/bookcovers/small/139.jpg,"Mystery, Fantasy","This is a fictional description for the book 'When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation' by Jennifer Brown."
140,140,140,140,1,7637209727,964352962441,"Michael Johnson, Michael Davis",2009.0,Snap,Snap,eng,2.05,2838,2838,283,851,709,567,425,286,https://example.com/bookcovers/140.jpg,https://example.com/bookcovers/small/140.jpg,"Mystery, Romance","This is a fictional description for the book 'Snap' by Michael Johnson, Michael Davis."
141,141,141,141,1,9043669410,7997701000025,Sarah Smith,1922.0,The Wandering Inn: Book 2 - Fae and Fare,The Wandering Inn: Book 2 - Fae and Fare,eng,3.49,7466,7466,746,746,1119,2986,1866,749,https://example.com/bookcovers/141.jpg,https://example.com/bookcovers/small/141.jpg,"Non-fiction, Fantasy, Young Adult",This is a fictional description for the book 'The Wandering Inn: Book 2 - Fae and Fare' by Sarah Smith.
142,142,142,142,1,5152239472,5265286581296,"David Brown, Linda Davis",1953.0,Shelter folks,Shelter folks,eng,1.34,3634,3634,363,1090,908,726,545,365,https://example.com/bookcovers/142.jpg,https://example.com/bookcovers/small/142.jpg,Young Adult,"This is a fictional description for the book 'Shelter folks' by David Brown, Linda Davis."
143,143,143,143,1,4952083531,8361730196857,Robert Thomas,1919.0,"The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich","The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich",eng,1.91,4429,4429,442,1328,1107,885,664,445,https://example.com/bookcovers/143.jpg,https://example.com/bookcovers/small/143.jpg,Romance,"This is a fictional description for the book 'The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich' by Robert Thomas."
144,144,144,144,1,5876394547,9798933524226,"Michael Miller, David Smith",1999.0,MacLaurin's Lady,MacLaurin's Lady,eng,2.46,3903,3903,390,1170,975,780,585,393,https://example.com/bookcovers/144.jpg,https://example.com/bookcovers/small/144.jpg,"Thriller, Romance, Mystery","This is a fictional description for the book 'MacLaurin's Lady' by Michael Miller, David Smith."
145,145,145,145,1,5279104662,9819816726529,"Emily Smith, Michelle Miller",2015.0,The Bay,The Bay,eng,1.98,8241,8241,824,2472,2060,1648,1236,825,https://example.com/bookcovers/145.jpg,https://example.com/bookcovers/small/145.jpg,Self-help,"This is a fictional description for the book 'The Bay' by Emily Smith, Michelle Miller."
146,146,146,146,1,6340533529,3740986341830,Linda Thomas,1938.0,The Boyband Murder Mystery,The Boyband Murder Mystery,eng,4.21,6849,6849,684,136,547,1027,2397,2742,https://example.com/bookcovers/146.jpg,https://example.com/bookcovers/small/146.jpg,"Science Fiction, Self-help",This is a fictional description for the book 'The Boyband Murder Mystery' by Linda Thomas.
147,147,147,147,1,6783449079,3301961054761,Michelle Davis,1928.0,Misfortune Cookie,Misfortune Cookie,eng,4.44,5474,5474,547,109,437,821,1915,2192,https://example.com/bookcovers/147.jpg,https://example.com/bookcovers/small/147.jpg,"Romance, Biography, Horror",This is a fictional description for the book 'Misfortune Cookie' by Michelle Davis.
148,148,148,148,1,3175533474,4222444879854,"Linda Taylor, James Johnson",2003.0,"Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho","Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho",eng,2.48,2703,2703,270,810,675,540,405,273,https://example.com/bookcovers/148.jpg,https://example.com/bookcovers/small/148.jpg,"Mystery, Thriller, Romance","This is a fictional description for the book 'Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho' by Linda Taylor, James Johnson."
149,149,149,149,1,9212333540,8101580769959,Michael Wilson,1937.0,The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices,The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices,eng,1.24,7606,7606,760,2281,1901,1521,1140,763,https://example.com/bookcovers/149.jpg,https://example.com/bookcovers/small/149.jpg,"Romance, Fantasy, Young Adult",This is a fictional description for the book 'The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices' by Michael Wilson.
150,150,150,150,1,7320744122,2178780574947,Sarah Smith,1923.0,The Height of the Scream,The Height of the Scream,eng,1.06,8395,8395,839,2518,2098,1679,1259,841,https://example.com/bookcovers/150.jpg,https://example.com/bookcovers/small/150.jpg,"Self-help, Science Fiction",This is a fictional description for the book 'The Height of the Scream' by Sarah Smith.
151,151,151,151,1,4171558576,2499223177992,"Jennifer Anderson, Michelle Johnson",1947.0,Woodrow Wilson,Woodrow Wilson,eng,4.79,8703,8703,870,87,348,870,2175,5223,https://example.com/bookcovers/151.jpg,https://example.com/bookcovers/small/151.jpg,"Fantasy, Mystery","This is a fictional description for the book 'Woodrow Wilson' by Jennifer Anderson, Michelle Johnson."
152,152,152,152,1,4719322334,5555261842914,Emily Anderson,1959.0,"Hallo, hier bin ich!","Hallo, hier bin ich!",eng,2.66,3079,3079,307,923,769,615,461,311,https://example.com/bookcovers/152.jpg,https://example.com/bookcovers/small/152.jpg,Romance,"This is a fictional description for the book 'Hallo, hier bin ich!' by Emily Anderson."
153,153,153,153,1,2456875499,3996119649714,"James Thomas, James Johnson, Jennifer Thomas",1981.0,Die Prüfungen der Engel,Die Prüfungen der Engel,eng,2.99,9691,9691,969,2907,2422,1938,1453,971,https://example.com/bookcovers/153.jpg,https://example.com/bookcovers/small/153.jpg,"Self-help, Thriller","This is a fictional description for the book 'Die Prüfungen der Engel' by James Thomas, James Johnson, Jennifer Thomas."
154,154,154,154,1,4815448848,6732245904694,John Johnson,1992.0,A Life's Work: Learning to Overrule My Mindless Brain,A Life's Work: Learning to Overrule My Mindless Brain,eng,2.73,538,538,53,161,134,107,80,56,https://example.com/bookcovers/154.jpg,https://example.com/bookcovers/small/154.jpg,"Historical Fiction, Non-fiction",This is a fictional description for the book 'A Life's Work: Learning to Overrule My Mindless Brain' by John Johnson.
155,155,155,155,1,5776755357,5120165879525,"Robert Wilson, Michelle Brown, John Wilson",1996.0,A Bag of Bones N' Chocolate Biscuits,A Bag of Bones N' Chocolate Biscuits,eng,3.52,2302,2302,230,115,230,575,920,462,https://example.com/bookcovers/155.jpg,https://example.com/bookcovers/small/155.jpg,"Fantasy, Romance, Self-help","This is a fictional description for the book 'A Bag of Bones N' Chocolate Biscuits' by Robert Wilson, Michelle Brown, John Wilson."
156,156,156,156,1,6608436905,9059425616391,Linda Anderson,1906.0,The Gumma wars,The Gumma wars,eng,4.37,6226,6226,622,124,498,933,2179,2492,https://example.com/bookcovers/156.jpg,https://example.com/bookcovers/small/156.jpg,"Non-fiction, Self-help, Romance",This is a fictional description for the book 'The Gumma wars' by Linda Anderson.
157,157,157,157,1,9643906184,5120940997763,"Jennifer Thomas, David Johnson, David Thomas",1983.0,Mimis Village And How Basic Health Care Transformed It,Mimis Village And How Basic Health Care Transformed It,eng,3.76,7558,7558,755,377,755,1889,3023,1514,https://example.com/bookcovers/157.jpg,https://example.com/bookcovers/small/157.jpg,Self-help,"This is a fictional description for the book 'Mimis Village And How Basic Health Care Transformed It' by Jennifer Thomas, David Johnson, David Thomas."
158,158,158,158,1,6269095555,2850814761339,Michelle Thomas,2016.0,World War II,World War II,eng,3.2,1259,1259,125,125,188,503,314,129,https://example.com/bookcovers/158.jpg,https://example.com/bookcovers/small/158.jpg,"Thriller, Science Fiction, Horror",This is a fictional description for the book 'World War II' by Michelle Thomas.
159,159,159,159,1,3680963544,1183498756051,David Brown,1906.0,Ninna nanna,Ninna nanna,eng,2.03,3969,3969,396,1190,992,793,595,399,https://example.com/bookcovers/159.jpg,https://example.com/bookcovers/small/159.jpg,"Young Adult, Biography",This is a fictional description for the book 'Ninna nanna' by David Brown.
160,160,160,160,1,7452229877,8742587685033,"David Johnson, Robert Taylor, James Taylor",1932.0,The Holiday Trap,The Holiday Trap,eng,2.82,4388,4388,438,1316,1097,877,658,440,https://example.com/bookcovers/160.jpg,https://example.com/bookcovers/small/160.jpg,"Biography, Young Adult","This is a fictional description for the book 'The Holiday Trap' by David Johnson, Robert Taylor, James Taylor."
161,161,161,161,1,3246789453,3725482551282,Sarah Moore,1920.0,Something Special,Something Special,eng,1.31,4295,4295,429,1288,1073,859,644,431,https://example.com/bookcovers/161.jpg,https://example.com/bookcovers/small/161.jpg,"Historical Fiction, Biography, Science Fiction",This is a fictional description for the book 'Something Special' by Sarah Moore.
162,162,162,162,1,2134785874,8219472786734,"Robert Miller, David Thomas",1991.0,Palatul de hârtie,Palatul de hârtie,eng,1.44,161,161,16,48,40,32,24,17,https://example.com/bookcovers/162.jpg,https://example.com/bookcovers/small/162.jpg,"Science Fiction, Mystery, Horror","This is a fictional description for the book 'Palatul de hârtie' by Robert Miller, David Thomas."
163,163,163,163,1,5236841738,7332940755904,"Linda Smith, John Moore",1987.0,Alacrity,Alacrity,eng,1.72,7632,7632,763,2289,1908,1526,1144,765,https://example.com/bookcovers/163.jpg,https://example.com/bookcovers/small/163.jpg,Young Adult,"This is a fictional description for the book 'Alacrity' by Linda Smith, John Moore."
164,164,164,164,1,5935810975,5510963410436,"David Davis, Emily Johnson, Michelle Thomas",1976.0,Deadly Force,Deadly Force,eng,3.4,8301,8301,830,830,1245,3320,2075,831,https://example.com/bookcovers/164.jpg,https://example.com/bookcovers/small/164.jpg,Horror,"This is a fictional description for the book 'Deadly Force' by David Davis, Emily Johnson, Michelle Thomas."
165,165,165,165,1,3892466988,42834428586,"Robert Davis, Michelle Brown",1980.0,Bitter Sweet Distraction,Bitter Sweet Distraction,eng,2.4,7128,7128,712,2138,1782,1425,1069,714,https://example.com/bookcovers/165.jpg,https://example.com/bookcovers/small/165.jpg,"Thriller, Fantasy","This is a fictional description for the book 'Bitter Sweet Distraction' by Robert Davis, Michelle Brown."
166,166,166,166,1,3228340058,9527525961893,"Michael Thomas, James Moore, Robert Thomas",1963.0,Jilted,Jilted,eng,2.3,6099,6099,609,1829,1524,1219,914,613,https://example.com/bookcovers/166.jpg,https://example.com/bookcovers/small/166.jpg,Literary Fiction,"This is a fictional description for the book 'Jilted' by Michael Thomas, James Moore, Robert Thomas."
167,167,167,167,1,738021720,9289217870481,"Sarah Miller, James Miller, Michael Smith",1933.0,The Science of Storytelling,The Science of Storytelling,eng,1.66,9081,9081,908,2724,2270,1816,1362,909,https://example.com/bookcovers/167.jpg,https://example.com/bookcovers/small/167.jpg,"Biography, Historical Fiction, Science Fiction","This is a fictional description for the book 'The Science of Storytelling' by Sarah Miller, James Miller, Michael Smith."
168,168,168,168,1,1147675063,7958285377688,Jennifer Wilson,1962.0,A Colorado Match                            Love Inspired,A Colorado Match                            Love Inspired,eng,4.67,8073,8073,807,80,322,807,2018,4846,https://example.com/bookcovers/168.jpg,https://example.com/bookcovers/small/168.jpg,"Horror, Non-fiction",This is a fictional description for the book 'A Colorado Match                            Love Inspired' by Jennifer Wilson.
169,169,169,169,1,2157069277,4880291954549,"Michelle Thomas, Robert Johnson",1902.0,A Fine Line: A balance to survive,A Fine Line: A balance to survive,eng,2.9,7115,7115,711,2134,1778,1423,1067,713,https://example.com/bookcovers/169.jpg,https://example.com/bookcovers/small/169.jpg,"Fantasy, Young Adult","This is a fictional description for the book 'A Fine Line: A balance to survive' by Michelle Thomas, Robert Johnson."
170,170,170,170,1,1706774599,5928770804989,"Emily Wilson, James Taylor",1984.0,Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life,Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life,eng,1.47,309,309,30,92,77,61,46,33,https://example.com/bookcovers/170.jpg,https://example.com/bookcovers/small/170.jpg,"Fantasy, Romance, Self-help","This is a fictional description for the book 'Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life' by Emily Wilson, James Taylor."
171,171,171,171,1,7280499603,9574744145903,"John Miller, John Brown, Emily Brown",1907.0,Great sects and schisms in Judaism,Great sects and schisms in Judaism,eng,1.76,2876,2876,287,862,719,575,431,289,https://example.com/bookcovers/171.jpg,https://example.com/bookcovers/small/171.jpg,"Mystery, Thriller, Non-fiction","This is a fictional description for the book 'Great sects and schisms in Judaism' by John Miller, John Brown, Emily Brown."
172,172,172,172,1,7680323173,1832913456973,"Emily Thomas, Sarah Brown, Michelle Miller",1982.0,When the Night Falls,When the Night Falls,eng,4.03,7463,7463,746,149,597,1119,2612,2986,https://example.com/bookcovers/172.jpg,https://example.com/bookcovers/small/172.jpg,"Literary Fiction, Thriller","This is a fictional description for the book 'When the Night Falls' by Emily Thomas, Sarah Brown, Michelle Miller."
173,173,173,173,1,8212040761,7931398434223,"John Johnson, Robert Anderson, Linda Wilson",1959.0,The lady of secrets,The lady of secrets,eng,3.55,7701,7701,770,385,770,1925,3080,1541,https://example.com/bookcovers/173.jpg,https://example.com/bookcovers/small/173.jpg,"Romance, Literary Fiction, Non-fiction","This is a fictional description for the book 'The lady of secrets' by John Johnson, Robert Anderson, Linda Wilson."
174,174,174,174,1,6785976215,3628550462598,"Linda Thomas, Sarah Smith, Michelle Brown",1987.0,We Are Theologians: Strengthening the People of God,We Are Theologians: Strengthening the People of God,eng,4.65,2323,2323,232,23,92,232,580,1396,https://example.com/bookcovers/174.jpg,https://example.com/bookcovers/small/174.jpg,"Horror, Romance, Biography","This is a fictional description for the book 'We Are Theologians: Strengthening the People of God' by Linda Thomas, Sarah Smith, Michelle Brown."
175,175,175,175,1,8251359678,4636197567914,"Linda Anderson, Robert Davis, Linda Miller",1998.0,Girls out late (Girls #3),Girls out late (Girls #3),eng,2.47,8945,8945,894,2683,2236,1789,1341,896,https://example.com/bookcovers/175.jpg,https://example.com/bookcovers/small/175.jpg,"Fantasy, Romance, Horror","This is a fictional description for the book 'Girls out late (Girls #3)' by Linda Anderson, Robert Davis, Linda Miller."
176,176,176,176,1,2795717808,7985128218381,"James Taylor, Michelle Taylor",2021.0,What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream,What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream,eng,2.76,1311,1311,131,393,327,262,196,133,https://example.com/bookcovers/176.jpg,https://example.com/bookcovers/small/176.jpg,"Self-help, Mystery, Biography","This is a fictional description for the book 'What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream' by James Taylor, Michelle Taylor."
177,177,177,177,1,68664658,8957382656031,"Jennifer Brown, Robert Miller, Sarah Wilson",1970.0,Economics For Dummies,Economics For Dummies,eng,3.26,5298,5298,529,529,794,2119,1324,532,https://example.com/bookcovers/177.jpg,https://example.com/bookcovers/small/177.jpg,"Science Fiction, Biography, Non-fiction","This is a fictional description for the book 'Economics For Dummies' by Jennifer Brown, Robert Miller, Sarah Wilson."
178,178,178,178,1,9603036600,7386386335638,"Emily Brown, Sarah Thomas, Michelle Davis",1932.0,Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them,Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them,eng,3.59,9596,9596,959,479,959,2399,3838,1921,https://example.com/bookcovers/178.jpg,https://example.com/bookcovers/small/178.jpg,"Romance, Literary Fiction","This is a fictional description for the book 'Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them' by Emily Brown, Sarah Thomas, Michelle Davis."
179,179,179,179,1,1705961477,5973077902208,Sarah Wilson,1911.0,Moving Up On Manolos,Moving Up On Manolos,eng,3.39,8970,8970,897,897,1345,3588,2242,898,https://example.com/bookcovers/179.jpg,https://example.com/bookcovers/small/179.jpg,Self-help,This is a fictional description for the book 'Moving Up On Manolos' by Sarah Wilson.
180,180,180,180,1,6711058735,620812470376,"Sarah Smith, Linda Thomas, John Brown",1968.0,The British Constitution,The British Constitution,eng,1.41,8485,8485,848,2545,2121,1697,1272,850,https://example.com/bookcovers/180.jpg,https://example.com/bookcovers/small/180.jpg,"Non-fiction, Science Fiction, Horror","This is a fictional description for the book 'The British Constitution' by Sarah Smith, Linda Thomas, John Brown."
181,181,181,181,1,8066040244,8243370831767,"Michael Johnson, John Miller",1923.0,The Abode,The Abode,eng,1.55,7022,7022,702,2106,1755,1404,1053,704,https://example.com/bookcovers/181.jpg,https://example.com/bookcovers/small/181.jpg,"Mystery, Fantasy, Historical Fiction","This is a fictional description for the book 'The Abode' by Michael Johnson, John Miller."
182,182,182,182,1,3977933385,3822898605488,Emily Davis,1943.0,"Das einzige Kind, Im Zeichen des Löwen","Das einzige Kind, Im Zeichen des Löwen",eng,4.59,6146,6146,614,61,245,614,1536,3690,https://example.com/bookcovers/182.jpg,https://example.com/bookcovers/small/182.jpg,"Biography, Self-help, Romance","This is a fictional description for the book 'Das einzige Kind, Im Zeichen des Löwen' by Emily Davis."
183,183,183,183,1,7714511478,276436035874,"Jennifer Johnson, John Moore",2015.0,Las estrellas nos atacan,Las estrellas nos atacan,eng,3.19,3028,3028,302,302,454,1211,757,304,https://example.com/bookcovers/183.jpg,https://example.com/bookcovers/small/183.jpg,"Romance, Non-fiction, Horror","This is a fictional description for the book 'Las estrellas nos atacan' by Jennifer Johnson, John Moore."
184,184,184,184,1,906415729,7524809595551,"John Wilson, Jennifer Miller, Michelle Brown",1908.0,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,eng,2.18,5545,5545,554,1663,1386,1109,831,556,https://example.com/bookcovers/184.jpg,https://example.com/bookcovers/small/184.jpg,Literary Fiction,"This is a fictional description for the book 'Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie' by John Wilson, Jennifer Miller, Michelle Brown."
185,185,185,185,1,9982257200,9159074609386,"James Johnson, Linda Anderson",1908.0,The Discerning Heart: Exploring the Christian Path,The Discerning Heart: Exploring the Christian Path,eng,1.7,7252,7252,725,2175,1813,1450,1087,727,https://example.com/bookcovers/185.jpg,https://example.com/bookcovers/small/185.jpg,Science Fiction,"This is a fictional description for the book 'The Discerning Heart: Exploring the Christian Path' by James Johnson, Linda Anderson."
186,186,186,186,1,9098750485,3337323922260,"David Miller, David Wilson, Michael Johnson",1953.0,India and Israel against Islamic terror,India and Israel against Islamic terror,eng,3.94,6679,6679,667,333,667,1669,2671,1339,https://example.com/bookcovers/186.jpg,https://example.com/bookcovers/small/186.jpg,"Science Fiction, Biography","This is a fictional description for the book 'India and Israel against Islamic terror' by David Miller, David Wilson, Michael Johnson."
187,187,187,187,1,9239735210,6908137660195,"David Brown, John Thomas",1946.0,Walking and climbing,Walking and climbing,eng,1.91,282,282,28,84,70,56,42,30,https://example.com/bookcovers/187.jpg,https://example.com/bookcovers/small/187.jpg,"Historical Fiction, Young Adult, Science Fiction","This is a fictional description for the book 'Walking and climbing' by David Brown, John Thomas."
188,188,188,188,1,6480609962,9211987413774,Emily Moore,1941.0,ASURA SOVEREIGN 30,ASURA SOVEREIGN 30,eng,2.79,3658,3658,365,1097,914,731,548,368,https://example.com/bookcovers/188.jpg,https://example.com/bookcovers/small/188.jpg,"Non-fiction, Self-help",This is a fictional description for the book 'ASURA SOVEREIGN 30' by Emily Moore.
189,189,189,189,1,8491483622,9834647413172,Robert Miller,1997.0,"When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation","When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation",eng,4.89,4102,4102,410,41,164,410,1025,2462,https://example.com/bookcovers/189.jpg,https://example.com/bookcovers/small/189.jpg,Non-fiction,"This is a fictional description for the book 'When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation' by Robert Miller."
190,190,190,190,1,5735451882,5802888335795,Linda Taylor,1929.0,Snap,Snap,eng,1.74,2971,2971,297,891,742,594,445,299,https://example.com/bookcovers/190.jpg,https://example.com/bookcovers/small/190.jpg,"Historical Fiction, Biography, Romance",This is a fictional description for the book 'Snap' by Linda Taylor.
191,191,191,191,1,8780475226,1186245734360,"Emily Wilson, David Davis, Michael Moore",1937.0,The Wandering Inn: Book 2 - Fae and Fare,The Wandering Inn: Book 2 - Fae and Fare,eng,1.32,2079,2079,207,623,519,415,311,211,https://example.com/bookcovers/191.jpg,https://example.com/bookcovers/small/191.jpg,Biography,"This is a fictional description for the book 'The Wandering Inn: Book 2 - Fae and Fare' by Emily Wilson, David Davis, Michael Moore."
192,192,192,192,1,1643253458,6342841280651,"Emily Anderson, Linda Davis, Sarah Miller",1917.0,Shelter folks,Shelter folks,eng,1.02,9093,9093,909,2727,2273,1818,1363,912,https://example.com/bookcovers/192.jpg,https://example.com/bookcovers/small/192.jpg,"Thriller, Young Adult, Horror","This is a fictional description for the book 'Shelter folks' by Emily Anderson, Linda Davis, Sarah Miller."
